Created Date,Closed Date,Duration,Location Type,Incident Zip,City,Borough,Latitude,Longitude
2016-01-01 0:30:26,2016-01-01 1:50:23,1:19,Residential Building/House,11206,BROOKLYN,BROOKLYN,40.7091545,-73.94716904
2016-01-01 0:30:42,2016-01-01 1:22:16,0:51,Residential Building/House,11236,BROOKLYN,BROOKLYN,40.65030286,-73.89408891
2016-01-01 0:31:06,2016-01-01 1:50:17,1:19,Residential Building/House,10036,NEW YORK,MANHATTAN,40.7626313,-73.99082378
2016-01-01 0:31:24,2016-01-01 2:19:07,1:47,Club/Bar/Restaurant,10461,BRONX,BRONX,40.83770759,-73.83458731
2016-01-01 0:31:33,2016-01-01 2:41:50,2:10,Residential Building/House,11222,BROOKLYN,BROOKLYN,40.73332151,-73.95921589
2016-01-01 0:32:18,2016-01-01 2:33:58,2:01,Residential Building/House,11221,BROOKLYN,BROOKLYN,40.68842597,-73.93146045
2016-01-01 0:32:34,2016-01-01 4:09:38,3:37,Residential Building/House,10463,BRONX,BRONX,40.87897486,-73.91668728
2016-01-01 0:33:03,2016-01-01 5:01:47,4:28,Residential Building/House,11221,BROOKLYN,BROOKLYN,40.69170558,-73.93552826
2016-01-01 0:34:08,2016-01-01 3:04:54,2:30,Residential Building/House,11367,FLUSHING,QUEENS,40.72983758,-73.82412106
2016-01-01 0:35:07,2016-01-01 14:04:25,13:29,Street/Sidewalk,10457,BRONX,BRONX,40.84670804,-73.90580856
2016-01-01 0:35:28,2016-01-01 10:01:47,9:26,Residential Building/House,10452,BRONX,BRONX,40.84043357,-73.91640666
2016-01-01 0:35:30,2016-01-01 7:47:26,7:11,Residential Building/House,10467,BRONX,BRONX,40.86439769,-73.86448513
2016-01-01 0:35:53,2016-01-01 7:26:36,6:50,Residential Building/House,10456,BRONX,BRONX,40.83484296,-73.91317937
2016-01-01 0:35:58,2016-01-01 2:20:14,1:44,Residential Building/House,11222,BROOKLYN,BROOKLYN,40.73775032,-73.95590419
2016-01-01 0:36:12,2016-01-01 1:24:45,0:48,Residential Building/House,10012,NEW YORK,MANHATTAN,40.72889046,-74.00060975
2016-01-01 0:36:26,2016-01-01 14:04:26,13:28,Residential Building/House,10468,BRONX,BRONX,40.85840604,-73.89938614
2016-01-01 0:36:40,2016-01-01 1:18:44,0:42,Club/Bar/Restaurant,10016,NEW YORK,MANHATTAN,40.7438043,-73.98373864
2016-01-01 0:36:58,2016-01-01 7:26:25,6:49,Residential Building/House,10456,BRONX,BRONX,40.83484296,-73.91317937
2016-01-01 0:37:41,2016-01-01 2:08:39,1:30,Residential Building/House,10030,NEW YORK,MANHATTAN,40.8216668,-73.9412049
2016-01-01 0:38:07,2016-01-01 7:26:15,6:48,Residential Building/House,10456,BRONX,BRONX,40.83484296,-73.91317937
2016-01-01 0:38:28,2016-01-01 0:50:57,0:12,Club/Bar/Restaurant,10009,NEW YORK,MANHATTAN,40.72349367,-73.98825325
2016-01-01 0:38:31,2016-01-01 3:43:42,3:05,Street/Sidewalk,11237,BROOKLYN,BROOKLYN,40.70703551,-73.9188174
2016-01-01 0:38:46,2016-01-01 1:26:59,0:48,Residential Building/House,11105,ASTORIA,QUEENS,40.77199055,-73.90845232
2016-01-01 0:39:00,2016-01-01 1:51:44,1:12,Residential Building/House,10002,NEW YORK,MANHATTAN,40.71047784,-73.98657107
2016-01-01 0:39:08,2016-01-01 7:26:06,6:46,Residential Building/House,10456,BRONX,BRONX,40.83484296,-73.91317937
2016-01-01 0:39:38,2016-01-01 1:25:48,0:46,Club/Bar/Restaurant,10014,NEW YORK,MANHATTAN,40.73128095,-74.00669672
2016-01-01 0:39:51,2016-01-01 2:45:26,2:05,Residential Building/House,10027,NEW YORK,MANHATTAN,40.81282713,-73.94923983
2016-01-01 0:39:57,2016-01-01 3:43:40,3:03,Street/Sidewalk,11237,BROOKLYN,BROOKLYN,40.70646226,-73.9194024
2016-01-01 0:40:50,2016-01-01 5:31:22,4:50,Residential Building/House,10460,BRONX,BRONX,40.84453717,-73.8794743
2016-01-01 0:41:08,2016-01-01 7:43:21,7:02,Residential Building/House,10465,BRONX,BRONX,40.8249542,-73.81902069
2016-01-01 0:41:27,2016-01-01 7:09:56,6:28,Residential Building/House,11361,BAYSIDE,QUEENS,40.75926545,-73.76622003
2016-01-01 0:41:45,2016-01-01 3:02:34,2:20,Residential Building/House,11223,BROOKLYN,BROOKLYN,40.59034648,-73.9830415
2016-01-01 0:42:17,2016-01-01 4:20:58,3:38,Residential Building/House,11226,BROOKLYN,BROOKLYN,40.65260275,-73.95068797
2016-01-01 0:42:22,2016-01-01 3:01:27,2:19,Residential Building/House,11223,BROOKLYN,BROOKLYN,40.59004455,-73.98298757
2016-01-01 0:42:50,2016-01-01 5:31:26,4:48,Store/Commercial,11208,BROOKLYN,BROOKLYN,40.68662207,-73.86783918
2016-01-01 0:42:53,2016-01-01 3:43:39,3:00,Street/Sidewalk,11237,BROOKLYN,BROOKLYN,40.70630593,-73.91957211
2016-01-01 0:43:02,2016-01-01 6:27:35,5:44,Residential Building/House,11207,BROOKLYN,BROOKLYN,40.69232557,-73.90697865
2016-01-01 0:43:08,2016-01-01 7:47:25,7:04,Residential Building/House,10467,BRONX,BRONX,40.86439769,-73.86448513
2016-01-01 0:43:24,2016-01-01 6:55:33,6:12,Residential Building/House,11421,WOODHAVEN,QUEENS,40.68612726,-73.86251814
2016-01-01 0:43:46,2016-01-01 0:55:17,0:11,Residential Building/House,10033,NEW YORK,MANHATTAN,40.84871228,-73.93442185
2016-01-01 0:43:48,2016-01-01 2:21:39,1:37,Club/Bar/Restaurant,11211,BROOKLYN,BROOKLYN,40.71718358,-73.95518189
2016-01-01 0:43:52,2016-01-01 3:45:55,3:02,Residential Building/House,11420,SOUTH OZONE PARK,QUEENS,40.68056245,-73.82706684
2016-01-01 0:43:58,2016-01-01 1:13:18,0:29,Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.75246678,-73.97026304
2016-01-01 0:44:06,2016-01-01 0:48:49,0:04,Store/Commercial,10026,NEW YORK,MANHATTAN,40.80450501,-73.95559267
2016-01-01 0:44:45,2016-01-01 1:15:28,0:30,Club/Bar/Restaurant,11223,BROOKLYN,BROOKLYN,40.59464739,-73.98176934
2016-01-01 0:44:58,2016-01-01 4:13:42,3:28,Residential Building/House,10451,BRONX,BRONX,40.82662329,-73.92190903
2016-01-01 0:45:11,2016-01-01 3:07:06,2:21,Residential Building/House,10310,STATEN ISLAND,STATEN ISLAND,40.64062123,-74.10673889
2016-01-01 0:45:16,2016-01-01 2:21:36,1:36,Club/Bar/Restaurant,11211,BROOKLYN,BROOKLYN,40.71718358,-73.95518189
2016-01-01 0:45:38,2016-01-01 7:44:45,6:59,Residential Building/House,10460,BRONX,BRONX,40.8413145,-73.87149656
2016-01-01 0:45:47,2016-01-01 3:00:09,2:14,Street/Sidewalk,11201,BROOKLYN,BROOKLYN,40.68707382,-73.99363945
2016-01-01 0:45:50,2016-01-01 5:18:18,4:32,Residential Building/House,11378,MASPETH,QUEENS,40.71666934,-73.90751464
2016-01-01 0:45:59,2016-01-01 7:44:44,6:58,Residential Building/House,10462,BRONX,BRONX,40.84478241,-73.85415203
2016-01-01 0:46:04,2016-01-01 1:13:17,0:27,Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.75246678,-73.97026304
2016-01-01 0:47:10,2016-01-01 2:52:20,2:05,Residential Building/House,11217,BROOKLYN,BROOKLYN,40.67731877,-73.9735088
2016-01-01 0:47:41,2016-01-01 1:38:02,0:50,Residential Building/House,11106,ASTORIA,QUEENS,40.76369764,-73.93053467
2016-01-01 0:48:15,2016-01-01 7:16:50,6:28,Residential Building/House,10003,NEW YORK,MANHATTAN,40.72475658,-73.99194741
2016-01-01 0:48:39,2016-01-01 15:57:48,15:09,Residential Building/House,11221,BROOKLYN,BROOKLYN,40.68842597,-73.93146045
2016-01-01 0:48:51,2016-01-01 1:11:54,0:23,Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.75246678,-73.97026304
2016-01-01 0:49:22,2016-01-01 4:38:35,3:49,Residential Building/House,11235,BROOKLYN,BROOKLYN,40.58130862,-73.96296276
2016-01-01 0:49:35,2016-01-01 8:27:33,7:37,Residential Building/House,11421,WOODHAVEN,QUEENS,40.68612726,-73.86251814
2016-01-01 0:49:38,2016-01-01 6:27:55,5:38,Residential Building/House,11207,BROOKLYN,BROOKLYN,40.68366834,-73.9067095
2016-01-01 0:50:10,2016-01-01 5:25:54,4:35,Residential Building/House,10459,BRONX,BRONX,40.83057952,-73.88965723
2016-01-01 0:50:48,2016-01-01 2:41:56,1:51,Residential Building/House,11375,FOREST HILLS,QUEENS,40.72467155,-73.84898156
2016-01-01 0:50:58,2016-01-01 4:30:26,3:39,Residential Building/House,10473,BRONX,BRONX,40.81332653,-73.84671399
2016-01-01 0:51:17,2016-01-01 10:01:48,9:10,Residential Building/House,10452,BRONX,BRONX,40.84220908,-73.91228429
2016-01-01 0:51:37,2016-01-01 1:11:55,0:20,Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.75246678,-73.97026304
2016-01-01 0:52:48,2016-01-01 3:16:30,2:23,Residential Building/House,11420,SOUTH OZONE PARK,QUEENS,40.6738678,-73.81982724
2016-01-01 0:52:54,2016-01-01 3:11:39,2:18,Store/Commercial,11223,BROOKLYN,BROOKLYN,40.6078975,-73.97283406
2016-01-01 0:52:59,2016-01-01 1:45:10,0:52,Residential Building/House,10027,NEW YORK,MANHATTAN,40.81165574,-73.95063154
2016-01-01 0:53:02,2016-01-01 3:51:59,2:58,Residential Building/House,10032,NEW YORK,MANHATTAN,40.83971432,-73.94324172
2016-01-01 0:53:29,2016-01-01 6:35:11,5:41,Residential Building/House,11372,JACKSON HEIGHTS,QUEENS,40.75200852,-73.8733688
2016-01-01 0:53:41,2016-01-01 15:58:54,15:05,Residential Building/House,11226,BROOKLYN,BROOKLYN,40.64701608,-73.96246863
2016-01-01 0:53:56,2016-01-01 2:16:51,1:22,Residential Building/House,11217,BROOKLYN,BROOKLYN,40.68566719,-73.98155696
2016-01-01 0:54:09,2016-01-01 6:28:05,5:33,Street/Sidewalk,11207,BROOKLYN,BROOKLYN,40.6905981,-73.90573701
2016-01-01 0:54:20,2016-01-01 10:01:48,9:07,Residential Building/House,10452,BRONX,BRONX,40.83177515,-73.93053948
2016-01-01 0:54:29,2016-01-01 6:07:11,5:12,Residential Building/House,10128,NEW YORK,MANHATTAN,40.77926086,-73.94706648
2016-01-01 0:54:58,2016-01-01 6:28:14,5:33,Residential Building/House,11237,BROOKLYN,BROOKLYN,40.69963002,-73.92264563
2016-01-01 0:55:02,2016-01-01 8:14:14,7:19,Residential Building/House,10034,NEW YORK,MANHATTAN,40.86385196,-73.92523119
2016-01-01 0:55:19,2016-01-01 1:45:12,0:49,Residential Building/House,10027,NEW YORK,MANHATTAN,40.81165574,-73.95063154
2016-01-01 0:55:27,2016-01-01 1:11:57,0:16,Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.75246678,-73.97026304
2016-01-01 0:55:33,2016-01-01 2:52:17,1:56,Residential Building/House,11217,BROOKLYN,BROOKLYN,40.67731877,-73.9735088
2016-01-01 0:55:53,2016-01-01 8:15:20,7:19,Residential Building/House,11211,BROOKLYN,BROOKLYN,40.71215412,-73.94628292
2016-01-01 0:56:14,2016-01-01 3:41:55,2:45,Residential Building/House,11365,FRESH MEADOWS,QUEENS,40.73480019,-73.78385687
2016-01-01 0:57:26,2016-01-01 1:34:27,0:37,Residential Building/House,11212,BROOKLYN,BROOKLYN,40.66667426,-73.92374362
2016-01-01 0:57:33,2016-01-01 3:03:48,2:06,Street/Sidewalk,11231,BROOKLYN,BROOKLYN,40.6779339,-74.0012366
2016-01-01 0:57:54,2016-01-01 7:12:43,6:14,Residential Building/House,11207,BROOKLYN,BROOKLYN,40.65952252,-73.88271002
2016-01-01 0:57:58,2016-01-01 1:11:59,0:14,Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.75246678,-73.97026304
2016-01-01 0:58:09,2016-01-01 1:34:26,0:36,Residential Building/House,11212,BROOKLYN,BROOKLYN,40.66667426,-73.92374362
2016-01-01 0:58:31,2016-01-01 1:45:13,0:46,Residential Building/House,10027,NEW YORK,MANHATTAN,40.81165574,-73.95063154
2016-01-01 0:58:32,2016-01-03 16:23:58,63:25,Street/Sidewalk,10466,BRONX,BRONX,40.89649187,-73.8580391
2016-01-01 0:58:36,2016-01-01 9:04:14,8:05,Residential Building/House,10466,BRONX,BRONX,40.8831353,-73.84660005
2016-01-01 0:58:43,2016-01-01 1:33:23,0:34,Residential Building/House,11212,BROOKLYN,BROOKLYN,40.66667426,-73.92374362
2016-01-01 0:58:56,2016-01-01 2:06:35,1:07,Residential Building/House,11412,SAINT ALBANS,QUEENS,40.69482193,-73.75092137
2016-01-01 0:59:29,2016-01-01 7:52:48,6:53,Residential Building/House,10025,NEW YORK,MANHATTAN,40.79816863,-73.96737127
2016-01-01 0:59:46,2016-01-01 3:46:02,2:46,Residential Building/House,11420,SOUTH OZONE PARK,QUEENS,40.68231129,-73.81498747
2016-01-01 1:00:44,2016-01-01 1:13:11,0:12,Residential Building/House,10016,NEW YORK,MANHATTAN,40.74473063,-73.97578807
2016-01-01 1:00:52,2016-01-01 1:12:00,0:11,Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.75246678,-73.97026304
2016-01-01 1:02:01,2016-01-01 1:47:43,0:45,Residential Building/House,10003,NEW YORK,MANHATTAN,40.73200741,-73.98409873
2016-01-01 1:02:10,2016-01-01 6:07:13,5:05,Residential Building/House,10128,NEW YORK,MANHATTAN,40.77912668,-73.9477454
2016-01-01 1:02:13,2016-01-01 3:45:58,2:43,Residential Building/House,11419,SOUTH RICHMOND HILL,QUEENS,40.68255658,-73.82802073
2016-01-01 1:02:13,2016-01-01 1:23:39,0:21,Street/Sidewalk,11211,BROOKLYN,BROOKLYN,40.71166367,-73.96230237
2016-01-01 1:02:37,2016-01-03 16:23:58,63:21,Residential Building/House,10466,BRONX,BRONX,40.88502317,-73.85690993
2016-01-01 1:03:13,2016-01-01 2:52:11,1:48,Residential Building/House,11217,BROOKLYN,BROOKLYN,40.67736817,-73.97347273
2016-01-01 1:03:19,2016-01-01 1:13:14,0:09,Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.75246678,-73.97026304
2016-01-01 1:03:24,2016-01-01 6:28:43,5:25,Residential Building/House,11221,BROOKLYN,BROOKLYN,40.69528435,-73.925752
2016-01-01 1:04:00,2016-01-01 8:22:05,7:18,Residential Building/House,11416,OZONE PARK,QUEENS,40.68966427,-73.83850278
2016-01-01 1:04:05,2016-01-01 6:36:13,5:32,Residential Building/House,11368,CORONA,QUEENS,40.7510891,-73.86853058
2016-01-01 1:04:12,2016-01-01 3:10:31,2:06,Residential Building/House,11219,BROOKLYN,BROOKLYN,40.64363217,-73.99279319
2016-01-01 1:04:19,2016-01-01 3:05:58,2:01,Residential Building/House,11231,BROOKLYN,BROOKLYN,40.67804094,-74.00168005
2016-01-01 1:04:51,2016-01-01 11:46:02,10:41,Residential Building/House,10465,BRONX,BRONX,40.81663901,-73.81811121
2016-01-01 1:05:02,2016-01-01 2:09:58,1:04,Residential Building/House,10002,NEW YORK,MANHATTAN,40.71904471,-73.99151881
2016-01-01 1:05:18,2016-01-01 8:14:15,7:08,Residential Building/House,10034,NEW YORK,MANHATTAN,40.8686639,-73.92181989
2016-01-01 1:05:31,2016-01-01 8:32:49,7:27,Residential Building/House,11207,BROOKLYN,BROOKLYN,40.66704007,-73.8965856
2016-01-01 1:05:58,2016-01-01 6:42:25,5:36,Residential Building/House,11385,RIDGEWOOD,QUEENS,40.69690692,-73.9007983
2016-01-01 1:06:19,2016-01-01 1:12:05,0:05,Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.75246678,-73.97026304
2016-01-01 1:06:38,2016-01-01 5:25:54,4:19,Residential Building/House,10459,BRONX,BRONX,40.82736851,-73.88997691
2016-01-01 1:07:12,2016-01-01 9:42:53,8:35,Residential Building/House,10459,BRONX,BRONX,40.8212704,-73.89972049
2016-01-01 1:07:24,2016-01-01 1:45:15,0:37,Residential Building/House,10027,NEW YORK,MANHATTAN,40.81165574,-73.95063154
2016-01-01 1:07:27,2016-01-01 6:28:54,5:21,Residential Building/House,11221,BROOKLYN,BROOKLYN,40.68873194,-73.91678075
2016-01-01 1:07:46,2016-01-01 1:47:44,0:39,Residential Building/House,10003,NEW YORK,MANHATTAN,40.73200741,-73.98409873
2016-01-01 1:08:10,2016-01-01 2:21:40,1:13,Club/Bar/Restaurant,10027,NEW YORK,MANHATTAN,40.80938711,-73.95365679
2016-01-01 1:08:26,2016-01-01 7:17:10,6:08,Club/Bar/Restaurant,10009,NEW YORK,MANHATTAN,40.72822197,-73.9812818
2016-01-01 1:08:41,2016-01-01 3:01:24,1:52,Street/Sidewalk,11223,BROOKLYN,BROOKLYN,40.59126876,-73.9832033
2016-01-01 1:08:46,2016-01-01 1:13:09,0:04,Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.75246678,-73.97026304
2016-01-01 1:08:52,2016-01-01 1:29:34,0:20,Residential Building/House,10011,NEW YORK,MANHATTAN,40.73736073,-73.99683898
2016-01-01 1:08:59,2016-01-01 5:33:41,4:24,Residential Building/House,11373,ELMHURST,QUEENS,40.74289196,-73.88256325
2016-01-01 1:09:09,2016-01-01 10:02:52,8:53,Residential Building/House,10452,BRONX,BRONX,40.84224288,-73.92107028
2016-01-01 1:09:36,2016-01-01 10:02:52,8:53,Residential Building/House,10452,BRONX,BRONX,40.83137895,-73.92895353
2016-01-01 1:09:58,2016-01-01 3:02:43,1:52,Residential Building/House,11366,FRESH MEADOWS,QUEENS,40.72399274,-73.80788353
2016-01-01 1:10:04,2016-01-01 1:29:11,0:19,Residential Building/House,10002,NEW YORK,MANHATTAN,40.71660463,-73.99171392
2016-01-01 1:10:32,2016-01-01 4:01:32,2:51,Residential Building/House,10463,BRONX,BRONX,40.88159402,-73.9216311
2016-01-01 1:10:37,2016-01-01 1:47:46,0:37,Residential Building/House,10003,NEW YORK,MANHATTAN,40.73200741,-73.98409873
2016-01-01 1:11:17,2016-01-01 23:36:54,22:25,Residential Building/House,,,Unspecified,,
2016-01-01 1:11:21,2016-01-01 5:25:55,4:14,Residential Building/House,10459,BRONX,BRONX,40.82882842,-73.8868561
2016-01-01 1:11:34,2016-01-01 1:36:56,0:25,Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.75246678,-73.97026304
2016-01-01 1:11:52,2016-01-01 1:34:33,0:22,Residential Building/House,10014,NEW YORK,MANHATTAN,40.73102854,-74.0045715
2016-01-01 1:11:58,2016-01-01 7:19:16,6:07,Residential Building/House,11368,CORONA,QUEENS,40.7510891,-73.86853058
2016-01-01 1:12:09,2016-01-01 7:39:59,6:27,Residential Building/House,10306,STATEN ISLAND,STATEN ISLAND,40.5778298,-74.10534979
2016-01-01 1:12:21,2016-01-01 1:51:41,0:39,Store/Commercial,10019,NEW YORK,MANHATTAN,40.76449114,-73.98165065
2016-01-01 1:12:32,2016-01-01 2:03:09,0:50,Residential Building/House,10302,STATEN ISLAND,STATEN ISLAND,40.63363025,-74.13067237
2016-01-01 1:12:38,2016-01-01 5:33:45,4:21,Residential Building/House,11373,ELMHURST,QUEENS,40.74289196,-73.88256325
2016-01-01 1:13:10,2016-01-01 2:45:27,1:32,Residential Building/House,10027,NEW YORK,MANHATTAN,40.81282713,-73.94923983
2016-01-01 1:13:25,2016-01-01 2:09:57,0:56,Residential Building/House,10002,NEW YORK,MANHATTAN,40.71727446,-73.99341652
2016-01-01 1:13:44,2016-01-01 1:47:49,0:34,Residential Building/House,10003,NEW YORK,MANHATTAN,40.73200741,-73.98409873
2016-01-01 1:14:01,2016-01-01 6:50:45,5:36,Residential Building/House,10472,BRONX,BRONX,40.8243814,-73.87820283
2016-01-01 1:14:13,2016-01-01 3:50:39,2:36,Residential Building/House,11358,FLUSHING,QUEENS,40.75197071,-73.79091865
2016-01-01 1:14:13,2016-01-01 5:27:06,4:12,Residential Building/House,10458,BRONX,BRONX,40.85288586,-73.88413665
2016-01-01 1:14:22,2016-01-01 2:09:59,0:55,Store/Commercial,10002,NEW YORK,MANHATTAN,40.71765865,-73.99222243
2016-01-01 1:15:11,2016-01-01 2:31:44,1:16,Residential Building/House,11249,BROOKLYN,BROOKLYN,40.72045178,-73.96046476
2016-01-01 1:15:31,2016-01-01 14:27:36,13:12,Residential Building/House,10474,BRONX,BRONX,40.81613045,-73.88594199
2016-01-01 1:15:55,2016-01-01 1:48:52,0:32,Residential Building/House,10003,NEW YORK,MANHATTAN,40.73200741,-73.98409873
2016-01-01 1:16:28,2016-01-01 2:53:26,1:36,Residential Building/House,10033,NEW YORK,MANHATTAN,40.8479991,-73.94029608
2016-01-01 1:16:32,2016-01-01 5:34:58,4:18,Street/Sidewalk,11373,ELMHURST,QUEENS,40.7448441,-73.87034735
2016-01-01 1:16:38,2016-01-01 1:50:09,0:33,Residential Building/House,11218,BROOKLYN,BROOKLYN,40.6507398,-73.98093595
2016-01-01 1:16:39,2016-01-01 2:06:32,0:49,Residential Building/House,11211,BROOKLYN,BROOKLYN,40.71713416,-73.95513502
2016-01-01 1:16:49,2016-01-01 1:48:53,0:32,Residential Building/House,10003,NEW YORK,MANHATTAN,40.73200741,-73.98409873
2016-01-01 1:17:27,2016-01-01 3:49:32,2:32,Residential Building/House,11374,REGO PARK,QUEENS,40.72740075,-73.86996998
2016-01-01 1:17:35,2016-01-02 11:45:03,34:27,Store/Commercial,10034,NEW YORK,MANHATTAN,40.86614786,-73.91907148
2016-01-01 1:17:37,2016-01-01 4:01:21,2:43,Residential Building/House,10463,BRONX,BRONX,40.88159402,-73.9216311
2016-01-01 1:17:49,2016-01-01 2:19:09,1:01,Residential Building/House,11222,BROOKLYN,BROOKLYN,40.73775032,-73.95590419
2016-01-01 1:18:16,2016-01-01 8:15:21,6:57,Residential Building/House,10034,NEW YORK,MANHATTAN,40.86476983,-73.922797
2016-01-01 1:18:25,2016-01-01 3:46:03,2:27,Store/Commercial,11375,FOREST HILLS,QUEENS,40.71021523,-73.84925599
2016-01-01 1:18:52,2016-01-01 1:48:54,0:30,Residential Building/House,10003,NEW YORK,MANHATTAN,40.73200741,-73.98409873
2016-01-01 1:18:59,2016-01-01 1:46:31,0:27,Residential Building/House,10027,NEW YORK,MANHATTAN,40.81165574,-73.95063154
2016-01-01 1:19:57,2016-01-01 3:57:57,2:38,Residential Building/House,11207,BROOKLYN,BROOKLYN,40.66085868,-73.89342697
2016-01-01 1:20:32,2016-01-01 5:35:00,4:14,Residential Building/House,11368,CORONA,QUEENS,40.73842283,-73.85987344
2016-01-01 1:21:08,2016-01-01 1:48:56,0:27,Residential Building/House,10003,NEW YORK,MANHATTAN,40.73200741,-73.98409873
2016-01-01 1:21:21,2016-01-01 1:34:29,0:13,Residential Building/House,10012,NEW YORK,MANHATTAN,40.72774864,-74.00155142
2016-01-01 1:21:24,2016-01-01 13:52:47,12:31,Residential Building/House,10452,BRONX,BRONX,40.84566751,-73.91610371
2016-01-01 1:21:57,2016-01-01 2:27:13,1:05,Residential Building/House,10458,BRONX,BRONX,40.87343021,-73.8844082
2016-01-01 1:22:01,2016-01-01 5:35:02,4:13,Residential Building/House,11368,CORONA,QUEENS,40.74579075,-73.85623096
2016-01-01 1:22:37,2016-01-01 5:56:51,4:34,Residential Building/House,10473,BRONX,BRONX,40.82470338,-73.85519329
2016-01-01 1:22:52,2016-01-01 1:48:57,0:26,Residential Building/House,10003,NEW YORK,MANHATTAN,40.73200741,-73.98409873
2016-01-01 1:22:55,2016-01-01 2:53:25,1:30,Residential Building/House,11215,BROOKLYN,BROOKLYN,40.66505114,-73.9812779
2016-01-01 1:23:20,2016-01-01 3:43:23,2:20,Residential Building/House,11367,FLUSHING,QUEENS,40.72614795,-73.81323862
2016-01-01 1:23:38,2016-01-01 3:02:35,1:38,Residential Building/House,11214,BROOKLYN,BROOKLYN,40.60434051,-73.99316116
2016-01-01 1:23:41,2016-01-01 1:49:00,0:25,Residential Building/House,10003,NEW YORK,MANHATTAN,40.73200741,-73.98409873
2016-01-01 1:23:44,2016-01-01 3:24:47,2:01,Residential Building/House,10301,STATEN ISLAND,STATEN ISLAND,40.63856305,-74.08666614
2016-01-01 1:23:54,2016-01-01 7:19:26,5:55,Residential Building/House,10473,BRONX,BRONX,40.82013874,-73.8762596
2016-01-01 1:24:00,2016-01-01 16:05:20,14:41,Residential Building/House,11226,BROOKLYN,BROOKLYN,40.64956272,-73.9609212
2016-01-01 1:24:07,2016-01-01 4:10:46,2:46,Store/Commercial,10002,NEW YORK,MANHATTAN,40.71527342,-73.99168522
2016-01-01 1:24:35,2016-01-01 2:16:52,0:52,Residential Building/House,11201,BROOKLYN,BROOKLYN,40.69759726,-73.9935519
2016-01-01 1:24:59,2016-01-01 2:44:18,1:19,Club/Bar/Restaurant,11236,BROOKLYN,BROOKLYN,40.64633409,-73.90366625
2016-01-01 1:25:21,2016-01-01 2:12:11,0:46,Residential Building/House,11222,BROOKLYN,BROOKLYN,40.72987416,-73.9522436
2016-01-01 1:26:18,2016-01-01 2:30:36,1:04,Residential Building/House,11249,BROOKLYN,BROOKLYN,40.7199557,-73.96262236
2016-01-01 1:26:35,2016-01-01 14:27:37,13:01,Residential Building/House,10459,BRONX,BRONX,40.82116636,-73.89690249
2016-01-01 1:26:38,2016-01-01 7:44:42,6:18,Residential Building/House,10467,BRONX,BRONX,40.86540979,-73.86862635
2016-01-01 1:27:17,2016-01-01 6:42:08,5:14,Residential Building/House,11385,RIDGEWOOD,QUEENS,40.69690692,-73.9007983
2016-01-01 1:27:48,2016-01-01 6:49:58,5:22,Residential Building/House,11418,RICHMOND HILL,QUEENS,40.70548709,-73.83600103
2016-01-01 1:28:54,2016-01-01 2:19:06,0:50,Residential Building/House,11238,BROOKLYN,BROOKLYN,40.68387416,-73.9579986
2016-01-01 1:29:00,2016-01-01 8:16:27,6:47,Residential Building/House,10034,NEW YORK,MANHATTAN,40.86669681,-73.92734306
2016-01-01 1:29:23,2016-01-01 6:49:38,5:20,Residential Building/House,11416,OZONE PARK,QUEENS,40.68131429,-73.85040656
2016-01-01 1:29:25,2016-01-01 2:02:04,0:32,Residential Building/House,10460,BRONX,BRONX,40.83757555,-73.88939626
2016-01-01 1:29:36,2016-01-01 7:17:43,5:48,Club/Bar/Restaurant,10003,NEW YORK,MANHATTAN,40.73035573,-73.98999114
2016-01-01 1:29:56,2016-01-01 2:52:12,1:22,Street/Sidewalk,10032,NEW YORK,MANHATTAN,40.84359371,-73.94003619
2016-01-01 1:30:02,2016-01-01 1:49:01,0:18,Residential Building/House,10003,NEW YORK,MANHATTAN,40.73200741,-73.98409873
2016-01-01 1:30:23,2016-01-01 4:53:19,3:22,Residential Building/House,10467,BRONX,BRONX,40.8824786,-73.88085929
2016-01-01 1:30:25,2016-01-01 2:05:25,0:35,Club/Bar/Restaurant,10019,NEW YORK,MANHATTAN,40.76583717,-73.99093525
2016-01-01 1:30:30,2016-01-01 5:33:42,4:03,Residential Building/House,10032,NEW YORK,MANHATTAN,40.83442731,-73.94184048
2016-01-01 1:30:48,2016-01-01 9:34:28,8:03,Residential Building/House,11385,RIDGEWOOD,QUEENS,40.7040067,-73.85799096
2016-01-01 1:31:07,2016-01-01 8:16:28,6:45,Residential Building/House,10033,NEW YORK,MANHATTAN,40.85195695,-73.93046056
2016-01-01 1:31:42,2016-01-01 1:49:02,0:17,Residential Building/House,10003,NEW YORK,MANHATTAN,40.73200741,-73.98409873
